sequence,price,volume,side,time
4718471174,13199.98000000,0.00943441,sell,2017-12-30T18:02:07.589000Z
4718471176,13199.99000000,0.32251399,sell,2017-12-30T18:02:07.589000Z
4718471178,13199.99000000,1.00000000,sell,2017-12-30T18:02:07.589000Z
4718471180,13199.99000000,2.38192406,sell,2017-12-30T18:02:07.589000Z
4718471182,13199.99000000,0.63980555,sell,2017-12-30T18:02:07.589000Z
4718471290,13180.01000000,0.20000000,buy,2017-12-30T18:02:08.112000Z
4718472924,13180.65000000,0.20000000,buy,2017-12-30T18:02:12.518000Z
4718473489,13180.65000000,0.00010015,buy,2017-12-30T18:02:14.159000Z
4718473491,13180.65000000,0.00064685,buy,2017-12-30T18:02:14.159000Z
4718473834,13180.65000000,0.20000000,buy,2017-12-30T18:02:15.498000Z
4718473879,13180.66000000,0.01110000,sell,2017-12-30T18:02:15.688000Z
4718473881,13189.99000000,0.00010015,sell,2017-12-30T18:02:15.688000Z
4718473883,13190.00000000,0.00668121,sell,2017-12-30T18:02:15.688000Z
4718474508,13190.00000000,0.00782534,sell,2017-12-30T18:02:17.445000Z
4718474510,13190.00000000,0.00849662,sell,2017-12-30T18:02:17.445000Z
4718474513,13190.00000000,0.03367804,sell,2017-12-30T18:02:17.451000Z
4718474760,13190.00000000,0.07562594,sell,2017-12-30T18:02:18.033000Z
4718474930,13181.02000000,0.20000000,buy,2017-12-30T18:02:18.514000Z
4718475146,13190.00000000,0.06165796,sell,2017-12-30T18:02:19.236000Z
4718475860,13181.27000000,0.20000000,buy,2017-12-30T18:02:21.449000Z
4718476249,13190.00000000,0.02054144,sell,2017-12-30T18:02:22.375000Z
4718476251,13190.00000000,0.00865010,sell,2017-12-30T18:02:22.375000Z
4718476261,13190.00000000,0.02080846,sell,2017-12-30T18:02:22.384000Z
4718476835,13189.99000000,0.01073330,buy,2017-12-30T18:02:24.342000Z
4718476837,13189.99000000,0.18926670,buy,2017-12-30T18:02:24.342000Z
4718477017,13190.00000000,0.03036144,sell,2017-12-30T18:02:25.002000Z
4718477019,13190.00000000,0.01963856,sell,2017-12-30T18:02:25.002000Z
4718477235,13190.00000000,1.44214144,sell,2017-12-30T18:02:26.280000Z
4718477237,13190.00000000,0.00153686,sell,2017-12-30T18:02:26.280000Z
4718477239,13190.00000000,0.04999993,sell,2017-12-30T18:02:26.280000Z
4718477607,13189.99000000,0.20000000,buy,2017-12-30T18:02:28.813000Z
4718477843,13189.99000000,0.00035377,buy,2017-12-30T18:02:29.936000Z
4718477872,13189.99000000,0.02753718,buy,2017-12-30T18:02:30.152000Z
4718477995,13190.00000000,0.00199401,sell,2017-12-30T18:02:30.788000Z
4718477997,13190.00000000,0.00800599,sell,2017-12-30T18:02:30.788000Z
4718478078,13190.00000000,0.02000000,sell,2017-12-30T18:02:31.183000Z
4718478102,13190.00000000,0.06859010,sell,2017-12-30T18:02:31.300000Z
4718478104,13190.00000000,0.05475500,sell,2017-12-30T18:02:31.300000Z
4718478106,13190.00000000,0.60635490,sell,2017-12-30T18:02:31.300000Z
4718478161,13189.99000000,0.00060000,buy,2017-12-30T18:02:31.500000Z
4718478163,13189.99000000,0.00011340,buy,2017-12-30T18:02:31.500000Z
4718478165,13186.60000000,0.15000000,buy,2017-12-30T18:02:31.500000Z
4718478167,13181.10000000,0.00060652,buy,2017-12-30T18:02:31.500000Z
4718478169,13180.65000000,0.00010015,buy,2017-12-30T18:02:31.500000Z
4718478171,13180.62000000,0.05000000,buy,2017-12-30T18:02:31.500000Z
4718478173,13176.24000000,0.00032559,buy,2017-12-30T18:02:31.500000Z
4718478175,13175.02000000,0.00020000,buy,2017-12-30T18:02:31.500000Z
4718478177,13175.02000000,0.03000000,buy,2017-12-30T18:02:31.500000Z
4718478179,13175.00000000,0.01500000,buy,2017-12-30T18:02:31.500000Z
4718478181,13175.00000000,0.00320360,buy,2017-12-30T18:02:31.500000Z
4718478183,13175.00000000,0.07964974,buy,2017-12-30T18:02:31.500000Z
4718478228,13175.00000000,0.15048733,buy,2017-12-30T18:02:31.684000Z
4718478298,13175.00000000,0.01986293,buy,2017-12-30T18:02:31.988000Z
4718478300,13175.00000000,0.18013707,buy,2017-12-30T18:02:31.988000Z
4718478337,13175.00000000,0.13530504,buy,2017-12-30T18:02:32.108000Z
4718478384,13175.01000000,0.01000000,sell,2017-12-30T18:02:32.279000Z
4718478440,13175.01000000,0.03453443,sell,2017-12-30T18:02:32.578000Z
4718478442,13190.00000000,0.04113076,sell,2017-12-30T18:02:32.578000Z
4718478598,13176.27000000,0.00472710,buy,2017-12-30T18:02:33.178000Z
4718479011,13189.99000000,0.20000000,buy,2017-12-30T18:02:34.945000Z
4718479088,13189.99000000,0.24155045,buy,2017-12-30T18:02:35.666000Z
4718479929,13180.00000000,0.10000000,buy,2017-12-30T18:02:38.968000Z
4718479964,13180.00000000,0.00208023,buy,2017-12-30T18:02:39.093000Z
4718480079,13180.00000000,0.20000000,buy,2017-12-30T18:02:39.490000Z
4718480332,13180.01000000,0.00160700,sell,2017-12-30T18:02:40.408000Z
4718480334,13189.95000000,0.01877151,sell,2017-12-30T18:02:40.408000Z
4718480349,13180.01000000,0.00160700,sell,2017-12-30T18:02:40.432000Z
4718480351,13180.01000000,0.00160700,sell,2017-12-30T18:02:40.432000Z
4718480353,13180.01000000,0.00160700,sell,2017-12-30T18:02:40.432000Z
4718480355,13189.63000000,0.04480049,sell,2017-12-30T18:02:40.432000Z
4718480960,13176.25000000,0.00100000,buy,2017-12-30T18:02:42.758000Z
4718480962,13176.24000000,0.00032559,buy,2017-12-30T18:02:42.758000Z
4718480964,13175.00000000,0.19867441,buy,2017-12-30T18:02:42.758000Z
4718481255,13175.00000000,0.07158388,buy,2017-12-30T18:02:44.253000Z
4718481595,13183.27000000,0.03758409,sell,2017-12-30T18:02:45.449000Z
4718481699,13176.33000000,0.05000000,buy,2017-12-30T18:02:45.786000Z
4718481701,13176.32000000,0.00944142,buy,2017-12-30T18:02:45.786000Z
4718481703,13176.27000000,0.14055858,buy,2017-12-30T18:02:45.786000Z
4718482013,13178.97000000,0.30000000,buy,2017-12-30T18:02:46.941000Z
4718482015,13176.33000000,0.60000000,buy,2017-12-30T18:02:46.941000Z
4718482910,13176.35000000,0.00366000,sell,2017-12-30T18:02:50.980000Z
4718482912,13176.35000000,0.05000000,sell,2017-12-30T18:02:50.980000Z
4718482914,13179.45000000,0.02592712,sell,2017-12-30T18:02:50.980000Z
4718482926,13176.34000000,0.00320360,buy,2017-12-30T18:02:51.025000Z
4718482961,13179.45000000,0.05464564,sell,2017-12-30T18:02:51.230000Z
4718483181,13178.91000000,0.03595723,buy,2017-12-30T18:02:51.973000Z
4718483183,13176.40000000,0.16404277,buy,2017-12-30T18:02:51.973000Z
4718483646,13179.45000000,0.16134048,sell,2017-12-30T18:02:53.996000Z
4718483648,13179.98000000,0.45063234,sell,2017-12-30T18:02:53.996000Z
4718483650,13183.28000000,0.20000000,sell,2017-12-30T18:02:53.996000Z
4718483652,13189.95000000,0.18122849,sell,2017-12-30T18:02:53.996000Z
4718483654,13190.00000000,0.06010916,sell,2017-12-30T18:02:53.996000Z
4718483656,13190.00000000,0.53600541,sell,2017-12-30T18:02:53.996000Z
4718483658,13191.00000000,0.03263535,sell,2017-12-30T18:02:53.996000Z
4718483660,13191.00000000,0.00804203,sell,2017-12-30T18:02:53.996000Z
4718483662,13191.00000000,0.00944268,sell,2017-12-30T18:02:53.996000Z
4718483664,13195.00000000,0.26976406,sell,2017-12-30T18:02:53.996000Z
4718483978,13176.61000000,0.04484476,buy,2017-12-30T18:02:55.123000Z
4718483980,13176.59000000,0.01000000,buy,2017-12-30T18:02:55.123000Z
4718483982,13176.59000000,0.14515524,buy,2017-12-30T18:02:55.123000Z
4718484319,13194.96000000,0.00100000,sell,2017-12-30T18:02:56.455000Z
4718484321,13194.96000000,0.00900000,sell,2017-12-30T18:02:56.455000Z
4718484405,13180.00000000,0.10000000,buy,2017-12-30T18:02:56.771000Z
4718484407,13176.61000000,0.27792220,buy,2017-12-30T18:02:56.771000Z
4718484931,13194.96000000,0.01102937,sell,2017-12-30T18:02:59.076000Z
4718484934,13194.96000000,0.02522342,sell,2017-12-30T18:02:59.087000Z
4718484955,13194.97000000,0.03374721,sell,2017-12-30T18:02:59.141000Z
4718485172,13180.01000000,0.00060714,buy,2017-12-30T18:02:59.886000Z
4718485174,13180.01000000,0.00100000,buy,2017-12-30T18:02:59.886000Z
4718485176,13180.00000000,0.11390000,buy,2017-12-30T18:02:59.886000Z
4718485178,13176.72000000,0.04100400,buy,2017-12-30T18:02:59.886000Z
4718485180,13176.72000000,0.04100400,buy,2017-12-30T18:02:59.886000Z
4718485182,13176.72000000,0.00248486,buy,2017-12-30T18:02:59.886000Z
4718485413,13180.01000000,0.01247853,buy,2017-12-30T18:03:00.967000Z
4718485827,13180.02000000,0.20000000,buy,2017-12-30T18:03:02.837000Z
4718486168,13180.16000000,0.01986518,buy,2017-12-30T18:03:04.276000Z
4718486987,13190.00000000,0.04000000,sell,2017-12-30T18:03:07.544000Z
4718486989,13190.00000000,0.03562594,sell,2017-12-30T18:03:07.544000Z
4718487321,13190.00000000,0.03700000,sell,2017-12-30T18:03:08.819000Z
4718487323,13190.00000000,0.00300000,sell,2017-12-30T18:03:08.819000Z
4718487442,13187.29000000,0.05000000,buy,2017-12-30T18:03:09.265000Z
4718487444,13187.29000000,0.15000000,buy,2017-12-30T18:03:09.265000Z
4718487485,13187.24000000,0.10225522,buy,2017-12-30T18:03:09.476000Z
4718487487,13187.23000000,0.03597291,buy,2017-12-30T18:03:09.476000Z
4718487489,13180.22000000,0.24677187,buy,2017-12-30T18:03:09.476000Z
4718487549,13187.24000000,0.01090666,buy,2017-12-30T18:03:09.691000Z
4718487842,13189.94000000,0.01755402,sell,2017-12-30T18:03:11.101000Z
4718488069,13189.87000000,0.25000000,sell,2017-12-30T18:03:12.138000Z
4718488071,13189.93000000,0.60098651,sell,2017-12-30T18:03:12.138000Z
4718488073,13190.00000000,0.29908023,sell,2017-12-30T18:03:12.138000Z
4718488075,13193.30000000,0.00020600,sell,2017-12-30T18:03:12.138000Z
4718488077,13193.30000000,0.00020600,sell,2017-12-30T18:03:12.138000Z
4718488079,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488081,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488083,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488085,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488087,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488089,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488091,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488093,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488095,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488097,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488099,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488101,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488103,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488105,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488107,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488109,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488111,13193.30000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488113,13193.30000000,0.01187000,sell,2017-12-30T18:03:12.138000Z
4718488115,13194.00000000,0.20082618,sell,2017-12-30T18:03:12.138000Z
4718488117,13194.28000000,0.00010500,sell,2017-12-30T18:03:12.138000Z
4718488119,13194.34000000,0.00020600,sell,2017-12-30T18:03:12.138000Z
4718488121,13194.68000000,0.00943770,sell,2017-12-30T18:03:12.138000Z
4718488123,13194.69000000,0.49119138,sell,2017-12-30T18:03:12.138000Z
4718488469,13189.99000000,0.00100000,sell,2017-12-30T18:03:13.481000Z
4718488471,13194.69000000,0.53694062,sell,2017-12-30T18:03:13.481000Z
4718488872,13180.23000000,0.00308000,sell,2017-12-30T18:03:16.075000Z
4718488874,13194.69000000,0.00692000,sell,2017-12-30T18:03:16.075000Z
4718489088,13187.37000000,0.00100000,buy,2017-12-30T18:03:18.789000Z
4718489090,13187.30000000,0.19900000,buy,2017-12-30T18:03:18.789000Z
4718489109,13187.36000000,0.14000000,buy,2017-12-30T18:03:19.264000Z
4718489111,13187.30000000,0.80100000,buy,2017-12-30T18:03:19.264000Z
4718489113,13180.22000000,0.09112000,buy,2017-12-30T18:03:19.264000Z
4718489128,13194.68000000,0.00400000,sell,2017-12-30T18:03:19.373000Z
4718489269,13194.67000000,0.00100000,sell,2017-12-30T18:03:21.269000Z
4718489271,13194.67000000,0.00255316,sell,2017-12-30T18:03:21.269000Z
4718489408,13187.38000000,0.20000000,buy,2017-12-30T18:03:23.020000Z
4718489683,13187.41000000,1.15000000,buy,2017-12-30T18:03:23.885000Z
4718489685,13187.40000000,0.00100000,buy,2017-12-30T18:03:23.885000Z
4718489687,13187.40000000,0.00943411,buy,2017-12-30T18:03:23.885000Z
4718489689,13187.39000000,1.45800000,buy,2017-12-30T18:03:23.885000Z
4718489691,13187.37000000,0.02704834,buy,2017-12-30T18:03:23.885000Z
4718489732,13194.62000000,0.01000000,sell,2017-12-30T18:03:24.148000Z
4718489995,13194.50000000,0.01622654,sell,2017-12-30T18:03:24.890000Z
4718490134,13187.38000000,0.58000000,buy,2017-12-30T18:03:25.642000Z
4718490136,13187.37000000,0.16546618,buy,2017-12-30T18:03:25.642000Z
4718490141,13194.46000000,0.03780019,sell,2017-12-30T18:03:25.643000Z
4718490436,13187.38000000,0.20000000,buy,2017-12-30T18:03:26.295000Z
4718491067,13194.06000000,0.00219981,sell,2017-12-30T18:03:28.307000Z
4718491069,13194.09000000,0.00943435,sell,2017-12-30T18:03:28.307000Z
4718491071,13194.15000000,0.00348632,sell,2017-12-30T18:03:28.307000Z
4718491349,13187.39000000,0.00100000,buy,2017-12-30T18:03:29.654000Z
4718491351,13187.39000000,0.19900000,buy,2017-12-30T18:03:29.654000Z
4718491564,13194.50000000,0.01512003,sell,2017-12-30T18:03:30.688000Z
4718491696,13194.50000000,0.00795389,sell,2017-12-30T18:03:32.233000Z
4718491746,13194.50000000,0.01134002,sell,2017-12-30T18:03:32.784000Z
4718491932,13194.49000000,0.00086000,buy,2017-12-30T18:03:33.977000Z
4718491934,13187.39000000,0.19914000,buy,2017-12-30T18:03:33.977000Z
4718492243,13187.41000000,0.05385657,sell,2017-12-30T18:03:35.299000Z
4718492247,13187.41000000,0.01904637,sell,2017-12-30T18:03:35.309000Z
4718492313,13187.41000000,0.66356708,sell,2017-12-30T18:03:36.061000Z
4718492315,13187.41000000,0.17869652,sell,2017-12-30T18:03:36.061000Z
4718492317,13187.41000000,0.66623640,sell,2017-12-30T18:03:36.061000Z
4718492382,13187.40000000,0.00020012,buy,2017-12-30T18:03:37.078000Z
4718492384,13187.40000000,0.00060000,buy,2017-12-30T18:03:37.078000Z
4718492386,13187.40000000,0.00040023,buy,2017-12-30T18:03:37.078000Z
4718492388,13187.40000000,0.00080046,buy,2017-12-30T18:03:37.078000Z
4718492390,13187.40000000,0.00080046,buy,2017-12-30T18:03:37.078000Z
4718492392,13187.40000000,0.00010005,buy,2017-12-30T18:03:37.078000Z
4718492394,13187.39000000,0.00086000,buy,2017-12-30T18:03:37.078000Z
4718492396,13187.37000000,0.19623868,buy,2017-12-30T18:03:37.078000Z
4718492412,13187.37000000,0.00612364,buy,2017-12-30T18:03:37.172000Z
4718492588,13187.38000000,0.05000000,sell,2017-12-30T18:03:38.109000Z
4718492656,13187.38000000,0.00030256,sell,2017-12-30T18:03:38.418000Z
4718492762,13187.38000000,0.01000000,sell,2017-12-30T18:03:39.804000Z
4718492902,13187.38000000,0.01413171,sell,2017-12-30T18:03:41.407000Z
4718492938,13187.37000000,0.20000000,buy,2017-12-30T18:03:41.710000Z
4718493108,13187.38000000,0.03335040,sell,2017-12-30T18:03:43.517000Z
4718493111,13187.38000000,0.01550535,sell,2017-12-30T18:03:43.525000Z
4718493114,13187.38000000,0.02114425,sell,2017-12-30T18:03:43.537000Z
4718493700,13187.37000000,0.20000000,buy,2017-12-30T18:03:47.926000Z
4718494094,13187.38000000,0.01882706,sell,2017-12-30T18:03:50.511000Z
4718494096,13187.38000000,0.01804552,sell,2017-12-30T18:03:50.511000Z
4718494098,13187.38000000,0.00010000,sell,2017-12-30T18:03:50.511000Z
4718494100,13187.38000000,0.28025745,sell,2017-12-30T18:03:50.511000Z
4718494102,13187.38000000,0.00010000,sell,2017-12-30T18:03:50.511000Z
4718494104,13187.38000000,0.00010000,sell,2017-12-30T18:03:50.511000Z
4718494106,13190.68000000,0.00069900,sell,2017-12-30T18:03:50.511000Z
4718494108,13190.68000000,0.00069900,sell,2017-12-30T18:03:50.511000Z
4718494110,13190.68000000,0.00195900,sell,2017-12-30T18:03:50.511000Z
4718494112,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494114,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494116,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494118,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494120,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494122,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494124,13190.68000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494126,13190.68000000,0.00036400,sell,2017-12-30T18:03:50.511000Z
4718494128,13190.68000000,0.00036400,sell,2017-12-30T18:03:50.511000Z
4718494130,13190.68000000,0.00036400,sell,2017-12-30T18:03:50.511000Z
4718494132,13190.68000000,0.00036400,sell,2017-12-30T18:03:50.511000Z
4718494134,13190.68000000,0.00036900,sell,2017-12-30T18:03:50.511000Z
4718494136,13190.68000000,0.00036900,sell,2017-12-30T18:03:50.511000Z
4718494138,13190.68000000,0.00036900,sell,2017-12-30T18:03:50.511000Z
4718494140,13190.68000000,0.00407900,sell,2017-12-30T18:03:50.511000Z
4718494142,13190.68000000,0.00407900,sell,2017-12-30T18:03:50.511000Z
4718494144,13190.68000000,0.00067900,sell,2017-12-30T18:03:50.511000Z
4718494146,13190.68000000,0.00067900,sell,2017-12-30T18:03:50.511000Z
4718494148,13190.68000000,0.00271900,sell,2017-12-30T18:03:50.511000Z
4718494150,13191.58000000,0.00026600,sell,2017-12-30T18:03:50.511000Z
4718494152,13192.91000000,0.00036900,sell,2017-12-30T18:03:50.511000Z
4718494154,13194.49000000,0.00020012,sell,2017-12-30T18:03:50.511000Z
4718494156,13194.49000000,0.00040023,sell,2017-12-30T18:03:50.511000Z
4718494158,13194.49000000,0.00080046,sell,2017-12-30T18:03:50.511000Z
4718494160,13194.49000000,0.00080046,sell,2017-12-30T18:03:50.511000Z
4718494162,13194.49000000,0.00010005,sell,2017-12-30T18:03:50.511000Z
4718494164,13194.50000000,0.03000000,sell,2017-12-30T18:03:50.511000Z
4718494166,13194.50000000,0.01000000,sell,2017-12-30T18:03:50.511000Z
4718494168,13194.50000000,0.00010000,sell,2017-12-30T18:03:50.511000Z
4718494170,13194.67000000,0.16320261,sell,2017-12-30T18:03:50.511000Z
4718494172,13194.69000000,0.13078203,sell,2017-12-30T18:03:50.511000Z
4718494174,13194.98000000,0.00040191,sell,2017-12-30T18:03:50.511000Z
4718494176,13194.98000000,0.00020036,sell,2017-12-30T18:03:50.511000Z
4718494178,13194.98000000,0.00010014,sell,2017-12-30T18:03:50.511000Z
4718494180,13195.00000000,0.28023594,sell,2017-12-30T18:03:50.511000Z
4718494182,13195.00000000,0.50000000,sell,2017-12-30T18:03:50.511000Z
4718494184,13195.22000000,0.00036400,sell,2017-12-30T18:03:50.511000Z
4718494186,13197.48000000,0.00299900,sell,2017-12-30T18:03:50.511000Z
4718494188,13197.79000000,0.01000000,sell,2017-12-30T18:03:50.511000Z
4718494190,13197.99000000,0.02656400,sell,2017-12-30T18:03:50.511000Z
4718494192,13199.27000000,0.00036900,sell,2017-12-30T18:03:50.511000Z
4718494194,13199.48000000,0.00067900,sell,2017-12-30T18:03:50.511000Z
4718494196,13199.99000000,0.50000000,sell,2017-12-30T18:03:50.511000Z
4718494198,13200.00000000,0.00640000,sell,2017-12-30T18:03:50.511000Z
4718494200,13200.00000000,0.10000000,sell,2017-12-30T18:03:50.511000Z
4718494202,13200.00000000,0.00050000,sell,2017-12-30T18:03:50.511000Z
4718494204,13200.00000000,0.39680367,sell,2017-12-30T18:03:50.511000Z
4718494787,13192.90000000,0.00040022,sell,2017-12-30T18:03:51.989000Z
4718494789,13192.90000000,0.00100000,sell,2017-12-30T18:03:51.989000Z
4718494791,13192.90000000,0.00010000,sell,2017-12-30T18:03:51.989000Z
4718494793,13192.90000000,0.00010004,sell,2017-12-30T18:03:51.989000Z
4718494795,13192.90000000,0.00020008,sell,2017-12-30T18:03:51.989000Z
4718494797,13192.90000000,0.03356163,sell,2017-12-30T18:03:51.989000Z
4718494799,13196.20000000,0.00090400,sell,2017-12-30T18:03:51.989000Z
4718494801,13196.20000000,0.00090400,sell,2017-12-30T18:03:51.989000Z
4718494803,13196.20000000,0.00090400,sell,2017-12-30T18:03:51.989000Z
4718494805,13199.99000000,0.03192603,sell,2017-12-30T18:03:51.989000Z
4718494944,13187.66000000,0.20000000,buy,2017-12-30T18:03:52.522000Z
4718495272,13192.88000000,0.00020019,sell,2017-12-30T18:03:53.578000Z
4718495274,13192.89000000,0.00100000,sell,2017-12-30T18:03:53.578000Z
4718495276,13196.19000000,0.00086100,sell,2017-12-30T18:03:53.578000Z
4718495278,13199.98000000,0.00010009,sell,2017-12-30T18:03:53.578000Z
4718495280,13199.99000000,0.01783872,sell,2017-12-30T18:03:53.578000Z
4718495549,13190.68000000,0.08729927,sell,2017-12-30T18:03:54.891000Z
4718495551,13199.99000000,0.15000000,sell,2017-12-30T18:03:54.891000Z
4718495553,13200.00000000,0.23437814,sell,2017-12-30T18:03:54.891000Z
4718495754,13187.88000000,0.20000000,buy,2017-12-30T18:03:55.647000Z
4718495851,13197.82000000,0.00084800,sell,2017-12-30T18:03:55.932000Z
4718495853,13197.82000000,0.00084800,sell,2017-12-30T18:03:55.932000Z
